wb_name,wb_code,wb_income,wb_region,unit,year,id,totwealth,pk,nk,renew,for_tim,for_notim,mangroves,fisheries,pa,land,cropland,pasture,subsoil,ene,oil,gas,coal,min,hc,hc_m,hc_emp_m,hc_self_m,hc_f,hc_emp_f,hc_self_f,nfa,pop
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,1999,TLS.1999,..,..,4615444289,4615444289,148276594.3,3392889643,0,0,33288825.24,1040989227,930601815.6,110387411.6,0,0,..,..,..,0,..,..,..,..,..,..,..,..,873136
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2000,TLS.2000,..,..,1815585394,1815585394,124978958.2,796443719.9,0,0,35415748.16,858746968,753050612.9,105696355.1,0,0,..,..,..,0,5788834221,4364071916,2861855180,1502216736,1424762304,934325432.7,490436871.7,..,884366
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2001,TLS.2001,..,..,1758315767,1758315767,103247901.8,829664316.1,0,0,34753007.4,790650542.2,697449694.1,93200848.1,0,0,..,..,..,0,6464502773,4872447864,3264666100,1607781765,1592054909,1066717969,525336939.9,..,901214
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2002,TLS.2002,..,..,1576530279,1576530279,88347044.5,804475468.2,0,0,37435578.71,646272187.4,555120464.1,91151723.31,0,0,..,..,..,0,6002632972,4522709362,3081226883,1441482479,1479923611,1008240868,471682742.4,-3062770384,922694
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2003,TLS.2003,..,..,1712445206,1712445206,85435037.96,789566691.1,0,36872891.26,43462540.84,757108045.2,660203225.2,96904819.95,0,0,0,0,0,0,5829090151,4392115216,3006202544,1385912671,1436974935,983543804,453431131.3,-1710345073,947108
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2004,TLS.2004,..,..,7640350321,1741668224,99107893.09,812577931.2,0,11354824.86,49164330.71,769463244.6,668368595.1,101094649.5,5898682097,5898682097,5898682097,0,0,0,5934664169,4472447961,3078122120,1394325841,1462216208,1006357166,455859042.3,-357919761.9,971893
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2005,TLS.2005,..,..,14183216031,1737724545,98767270.65,817786718.8,0,11613097.32,55931496.56,753625961.8,646913365.8,106712596.1,12445491486,12445491486,12445491486,0,0,0,6279795789,4733214480,3230524956,1502689524,1546581308,1055576402,491004905.8,994505549.1,995135
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2006,TLS.2006,..,..,20388729299,1744416289,100728564.2,784433987.1,0,12876127.29,68297775,778079835,656541516.7,121538318.2,18644313010,18644313010,16691924756,1952388254,0,0,5920025503,4462068547,3085763532,1376305014,1457956957,1008256678,449700279,2100363624,1016432
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2007,TLS.2007,..,..,22449412086,2092940873,108374936.6,761299456.4,0,12784119.01,78256233.32,1132226127,1001746155,130479972.4,20356471214,20356471214,17378949269,2977521945,0,0,6639829616,5006490219,3447540110,1558950109,1633339398,1124740655,508598742.9,4193682682,1036392
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2008,TLS.2008,..,..,29939047356,1989450533,123537169.9,567857885.7,0,14855733.54,87857271.84,1195342472,1057542048,137800423.8,27949596823,27949596823,22983864446,4965732377,0,0,7763904151,5856792580,3984748434,1872044147,1907111570,1297529277,609582293.3,7466874362,1055431
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2009,TLS.2009,..,..,31571270235,2018551939,130104219.2,844746828.7,0,15067056.49,105658009.4,922975825.5,766533799.2,156442026.2,29552718296,29552718296,23023923839,6528794457,0,0,8714172414,6573966626,4495166795,2078799831,2140205789,1463436391,676769397.4,9211923271,1074277
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2010,TLS.2010,..,..,33090523035,1967624061,142548989.5,622294065.7,0,15378993.63,117998476.5,1069403536,903952683.6,165450852.4,31122898973,31122898973,23259153536,7863745437,0,0,9086493556,6853414363,4739457624,2113956739,2233079193,1544279048,688800145.3,10860987711,1093523
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2011,TLS.2011,..,..,35414216775,3562456130,156555394.2,601069493.5,0,15923152.02,125810090.7,2663098000,2495575872,167522127.1,31851760645,31851760645,23697859374,8153901270,0,0,9726675998,7332220948,5081464038,2250756910,2394455050,1659434067,735020983.1,12778361510,1113151
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2012,TLS.2012,..,..,34484841871,3014617591,156833189.7,897004353.4,0,16467313.89,136779523.1,1807533211,1634135157,173398054.6,31470224279,31470224279,23422231497,8047992782,0,0,10535941533,7936366317,5560489616,2375876701,2599575216,1821351286,778223930.3,16142146133,1132994
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2013,TLS.2013,..,..,34907161911,2663822817,137418328.7,904144994.9,0,17011489.17,143689713.1,1461558291,1287732460,173825831.3,32243339094,32243339094,24543210187,7700128907,0,0,10857303360,8172734617,5693573162,2479161455,2684568743,1870217163,814351580.2,16736755165,1153295
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2014,TLS.2014,..,..,29631688159,2466056275,130570950.8,910943806.3,0,17471668.82,140693716.7,1266376132,1103619570,162756562.2,27165631885,27165631885,21134099032,6031532853,0,0,11289871701,8492751226,5945565770,2547185456,2797120475,1958195090,838925385.3,18121512194,1174331
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2015,TLS.2015,..,..,25394400116,2120776628,120581020.1,929615952.1,0,17062804.8,168427008.3,885089842.2,729003971.4,156085870.8,23273623489,23273623489,18058926729,5214696760,0,0,11582921781,8708167197,6068567299,2639599897,2874754584,2003365492,871389091.8,16804655954,1196302
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2016,TLS.2016,..,..,20257517215,2241336489,108712699.7,946639248.4,0,17601278.19,196819841.9,971563420.4,819425086,152138334.4,18016180727,18016180727,13199630811,4816549916,0,0,12072297272,9072185631,6340267283,2731918349,3000111641,2096684355,903427285.6,16473158848,1219288
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2017,TLS.2017,..,..,16303895448,2446467326,106586728,934734752.8,0,17601278.19,181760977.5,1205783589,1065365836,140417753.4,13857428122,13857428122,9367805330,4489622792,0,0,11690640699,8782836887,6180000496,2602836392,2907803812,2046062022,861741790,17387093658,1243261
Timor-Leste,TLS,Lower middle income,East Asia & Pacific,constant year 2018 USD,2018,TLS.2018,..,..,9720906773,2594923709,98576639.27,930541217.9,0,17601278.19,173859089.1,1374345484,1240032261,134313223,7125983065,7125983065,7125983065,..,0,0,11480121666,8622660384,6067293078,2555367306,2857461282,2010638745,846822536.7,16823790000,1267972
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,1995,TON.1995,..,908211375.6,793195178.7,793195178.7,5004824.257,11031901.7,89847897.39,107710165,19945883.12,559654507.2,539209772.6,20444734.64,0,0,0,0,0,0,..,..,..,..,..,..,..,-83184289.29,95976
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,1996,TON.1996,..,954953404.4,783097371,783097371,5029994.765,11102842.98,89327754.28,111463447.3,21100560.05,545072771.6,526165459.8,18907311.88,0,0,0,0,0,0,..,..,..,..,..,..,..,-68060847.51,96273
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,1997,TON.1997,..,965158252.3,779981960,779981960,4782567.53,11091954.05,88807611.17,106287474.8,21377412.79,547634939.7,530620125.3,17014814.38,0,0,0,0,0,0,..,..,..,..,..,..,..,-72671173.77,96619
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,1998,TON.1998,..,980970969,776828598.5,776828598.5,4553601.005,11118084.98,88287443.56,94721543.51,20436431.37,557711494.1,543080601.1,14630893.02,0,0,0,0,0,0,..,..,..,..,..,..,..,-100092885.9,97032
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,1999,TON.1999,..,993887506.8,877100957.2,877100957.2,4166140.558,11166276.77,87767300.45,104543232.9,20528407.25,648929599.3,635575184,13354415.33,0,0,0,0,0,0,..,..,..,..,..,..,..,-132199546.4,97482
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2000,TON.2000,..,1011710493,943171418.8,943171418.8,3594665.531,11206974.94,87247132.83,96036156.95,20762059.28,724324429.3,711948380.6,12376048.69,0,0,0,0,0,0,..,..,..,..,..,..,..,-140681188.3,97973
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2001,TON.2001,..,1040855860,1130437152,1130437152,3192951.661,11287467.05,86726989.73,116002080.8,20749084.62,892478578,880706620.3,11771957.78,0,0,0,0,0,0,..,..,..,..,..,..,..,-173700813.3,98487
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2002,TON.2002,..,1071500703,1225533118,1225533118,3080497.619,11650378.31,86206822.11,116289889.8,22871303.73,985434226.7,973055109.3,12379117.46,0,0,0,0,0,0,..,..,..,..,..,..,..,-239766462.6,99022
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2003,TON.2003,..,1086173246,1504284922,1504284922,2974384.016,11652284.96,85686679,105781523.7,26769062.78,1271420988,1257569360,13851628.08,0,0,0,0,0,0,..,..,..,..,..,..,..,-200280204.3,99589
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2004,TON.2004,..,1104290845,1835850856,1835850856,3069030.625,11614328.98,85166535.89,88639595.85,30557123.2,1616804241,1601658529,15145712.07,0,0,0,0,0,0,..,..,..,..,..,..,..,-181880806.7,100218
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2005,TON.2005,..,1125543861,2289488997,2289488997,3029254.886,11609860.95,84646368.28,75137604.03,33901081.74,2081164827,2065040869,16123957.7,0,0,0,0,0,0,..,..,..,..,..,..,..,-176953129.7,100905
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2006,TON.2006,..,1140597439,1520045238,1520045238,3171975.207,11609997.72,84126225.17,43400576.44,35576522,1342159941,1325896494,16263446.7,0,0,0,0,0,0,..,..,..,..,..,..,..,-189540613.4,101706
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2007,TON.2007,..,1155034690,454996075.7,454996075.7,3379368.166,11396025.94,83606057.56,305888.4677,37686166.53,318622569,302038997.4,16583571.63,0,0,0,0,0,0,..,..,..,..,..,..,..,-183771051,102581
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2008,TON.2008,..,1166859043,477134955.8,477134955.8,3616226.984,11296268.36,83085914.45,0,37884144.83,341252401.2,325182677.2,16069724.03,0,0,0,0,0,0,..,..,..,..,..,..,..,-180253127.9,103379
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2009,TON.2009,..,1201166151,491655113.2,491655113.2,4047919.036,11410982.04,82565746.84,0,41765898.61,351864566.7,334764715.2,17099851.45,0,0,0,0,0,0,..,..,..,..,..,..,..,-201433216.3,103890
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2010,TON.2010,..,1268049419,541320283.2,541320283.2,4545918.698,11363868.11,82045603.73,9542134.406,44509006.63,389313751.6,371703559.2,17610192.43,0,0,0,0,0,0,..,..,..,..,..,..,..,-138897184.2,103986
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2011,TON.2011,..,1366871168,588637535.8,588637535.8,4747971.825,11408145.11,92607380.82,0,46727108.35,433146929.7,415260564,17886365.71,0,0,0,0,0,0,..,..,..,..,..,..,..,-115869271.1,103562
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2012,TON.2012,..,1447292037,689813484.2,689813484.2,4695057.057,11423865.25,103169157.9,0,47649987.53,522875416.4,505210449.1,17664967.31,0,0,0,0,0,0,..,..,..,..,..,..,..,-122741805.8,102737
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2013,TON.2013,..,1466403329,791024921.3,791024921.3,4466975.502,11413849.59,113730935,39005558.45,49293350.25,573114252.5,555398217,17716035.5,0,0,0,0,0,0,..,..,..,..,..,..,..,-121403010.6,101768
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2014,TON.2014,..,1481973218,834746164.1,834746164.1,4480816.277,11413850.97,124292712.1,0,47188050.91,647370733.9,630913995.7,16456738.13,0,0,0,0,0,0,..,..,..,..,..,..,..,-139222030.8,101028
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2015,TON.2015,..,1491227553,647347855.7,647347855.7,4438890.953,11472013.1,134854489.2,9907854.95,43845332.84,442829274.7,427533501.8,15295772.84,0,0,0,0,0,0,..,..,..,..,..,..,..,-133126208.6,100781
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2016,TON.2016,..,1504898553,831120964,831120964,4566546.058,11468782.09,145416266.3,9812092.436,44804217.06,615053060,599417864.2,15635195.79,0,0,0,0,0,0,..,..,..,..,..,..,..,-125446012.7,101133
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2017,TON.2017,..,1533009325,875333858.3,875333858.3,4871810.294,11467756.43,155978043.4,8495318.126,45898831.43,648622098.7,632536976.9,16085121.79,0,0,0,0,0,0,..,..,..,..,..,..,..,-55194979.07,101998
Tonga,TON,Upper middle income,East Asia & Pacific,constant year 2018 USD,2018,TON.2018,..,1554986816,662571854.5,662571854.5,4832910.566,11503447.92,166539820.5,7536560.795,46342792.12,425816322.6,409514344.5,16301978.18,0,0,0,..,0,0,..,..,..,..,..,..,..,-86970000,103197
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,1995,TTO.1995,95958319677,9236296375,14123368289,3788781180,130769672.8,759336241,65076210.49,92196500.84,1833580941,907821613.3,806954458.3,100867155,10334587109,10334587109,7727021762,2607565347,0,0,82773913684,45583449544,43790495402,1792954143,37190464140,35727635034,1462829106,-10175258670,1254200
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,1996,TTO.1996,1.02E+11,9216778493,15101519127,3716717928,140749997.2,797392720.7,61768501.22,85017975.17,1757904098,873884635.6,770889429.7,102995205.9,11384801198,11384801198,8315123355,3069677844,0,0,87633362842,48084466675,46257382747,1827083928,39548896167,38046141587,1502754580,-9770947584,1257549
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,1997,TTO.1997,1.08E+11,9374619489,18062291710,4082196045,145586024.7,1091569782,58460791.95,73776828.56,1852007105,860795512.6,751464340.8,109331171.8,13980095665,13980095665,10278494973,3701600691,0,0,92504480627,50906098892,49057913952,1848184940,41598381735,40088120601,1510261134,-12159547235,1259848
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,1998,TTO.1998,1.14E+11,9500564540,16414359428,2965452513,134983860.6,1148638015,55153082.68,73572842.05,461289675.6,1091815038,982972797.4,108842240.3,13448906915,13448906915,9425276383,4023630532,0,0,1.02E+11,56176469905,54458251948,1718217957,45967689680,44561718283,1405971397,-13823713433,1261695
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,1999,TTO.1999,1.2E+11,9450033992,17641212555,4411324807,117797607.6,1133193217,51845373.41,64512297.94,2139082638,904893673.1,795526420.2,109367252.9,13229887748,13229887748,8656270981,4573616766,0,0,1.08E+11,59047167353,57163974326,1883193027,48461784085,46916190995,1545593090,-14161325589,1263933
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2000,TTO.2000,1.15E+11,9353066894,20320579931,3925012560,84970519.34,1024541547,48537664.14,44996994.41,1906032301,815933533.6,706361706.5,109571827.1,16395567371,16395567371,10998711933,5396855438,0,0,98951735053,54364511004,52763294616,1601216388,44587224048,43273981410,1313242638,-13135724721,1267153
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2001,TTO.2001,1.24E+11,9461797022,21607149452,2660936380,73913281.45,994066549.2,45229954.87,39178666.34,470378430.8,1038169498,928283204.4,109886293.3,18946213072,18946213072,12300947487,6645265585,0,0,1.05E+11,57721911986,56239227813,1482684173,47505106117,46284857748,1220248369,-11927405621,1271632
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2002,TTO.2002,1.27E+11,9473186361,22445866728,2468052260,63547858.42,1084168810,41922245.6,89983121.75,464266952.7,724163271.3,615727121.3,108436149.9,19977814468,19977814468,12424684860,7553129607,0,0,1.12E+11,61506907170,59764939967,1741967204,50635278994,49201212490,1434066504,-16629693997,1277213
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2003,TTO.2003,1.28E+11,9792578995,23722677126,2816157447,66393091.63,1071557690,38614536.33,74559269.6,455264591.6,1109768268,1006060802,103707466,20906519679,20906519679,13546462930,7360056749,0,0,1.1E+11,60207303411,58883723847,1323579564,49486795732,48398892640,1087903092,-14844135294,1283559
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2004,TTO.2004,1.41E+11,9991278546,33303284901,5204854881,66463205.35,1137576987,35306827.06,316209584.3,952090123.9,2697208154,2600920335,96287819.28,28098430019,28098430019,19897745897,8200684122,0,0,1.1E+11,60168454868,59094542167,1073912701,49414809977,48532832998,881976978.8,-12161219378,1290123
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2005,TTO.2005,1.46E+11,10555887000,38657092514,8777773902,65190008.06,1088623949,31999117.79,353834424.7,1008190236,6229936167,6139242109,90694057.86,29879318612,29879318612,20484847055,9394471557,0,0,1.06E+11,57892719711,56915652049,977067661.4,47666854086,46862370519,804483566.9,-8791211676,1296502
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2006,TTO.2006,1.49E+11,10714729004,39605205516,4015685950,68764916.78,1014296867,28691408.52,265947907.8,1983593600,654391249.5,568727302,85663947.54,35589519566,35589519566,25694762301,9894757264,0,0,1.07E+11,58971267463,58085677343,885590120.2,48326664142,47600927386,725736755.3,-8357177599,1302561
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2007,TTO.2007,1.58E+11,10808307139,41076076162,3979620335,72386250.11,1051381607,25383699.25,277806547.9,1884162513,668499717.9,588206713.9,80293003.96,37096455826,37096455826,25744690600,11351765226,0,0,1.13E+11,62401559825,61569675624,831884201.3,51082561076,50401572081,680988995.2,-6997171821,1308451
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2008,TTO.2008,1.57E+11,11078055390,44436334522,3707605909,71832007.17,901749163.9,22075989.98,299377422,1773721460,638849866.1,563418081.3,75431784.75,40728728613,40728728613,28970162437,11758566177,0,0,1.05E+11,57600879269,56888573079,712306189.9,47162143220,46578924926,583218294.1,-2921731079,1314443
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2009,TTO.2009,1.84E+11,11641440472,47018794707,3944937862,80779418.86,1033323938,18768280.71,180210548.3,1951583434,680272241.9,597446082.6,82826159.32,43073856844,43073856844,30053401286,13020455558,0,0,1.3E+11,71483650150,70536181159,947468991.1,58047553730,57278171402,769382328,-4329195702,1320930
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2010,TTO.2010,1.83E+11,12183995892,46607574481,4086857488,101069713.8,1051155582,15460571.44,111394393.7,2088131355,719645872.3,631205315.8,88440556.53,42520716993,42520716993,29651388959,12869328034,0,0,1.31E+11,72410884855,71451125975,959758880.1,58513199065,57737644913,775554152.1,-6833969494,1328147
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2011,TTO.2011,1.86E+11,12681091733,47147716211,4055986260,110617896,993613228.4,24565452.83,131757868.2,2107468321,687963493.9,598094190.1,89869303.76,43091729950,43091729950,28939799361,14151930589,0,0,1.3E+11,71851098121,70898758847,952339273.4,57754818920,56989316600,765502319.7,-3125539079,1336178
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2012,TTO.2012,1.92E+11,13436631738,49779848450,4161817005,119207333.8,1142548888,33670334.22,120827661.3,2034874667,710688121.1,624853353.9,85834767.25,45618031445,45618031445,29975807114,15642224331,0,0,1.28E+11,71300064304,70355028623,945035680.8,56988694947,56233347099,755347847.9,24755540.4,1344817
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2013,TTO.2013,1.95E+11,14983833660,48965867244,4224439205,132899052.6,1135164896,42775240.11,133750992.9,2037578593,742270430.6,656495853,85774577.67,44741428038,44741428038,28273856466,16467571573,0,0,1.3E+11,72216716281,71259530978,957185302.8,57534852294,56772265488,762586806.1,1675990050,1353700
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2014,TTO.2014,1.95E+11,17312024869,47843560821,4033315451,173092442.2,1134598281,51880121.5,177456680.1,1783864774,712423152.8,637480927.6,74942225.15,43810245370,43810245370,28322804676,15487440693,0,0,1.28E+11,71135687039,70192830071,942856967.8,56483427637,55734776776,748650860.5,2461615827,1362342
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2015,TTO.2015,1.94E+11,21382399525,44684732385,3749664983,208795785.7,1163284996,60985002.88,52366046.06,1560632834,703600318.7,636082294.4,67518024.3,40935067402,40935067402,25329138347,15605929056,0,0,1.27E+11,70666596551,69729957070,936639480.4,55944140318,55202637358,741502960.1,1635111366,1370328
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2016,TTO.2016,1.82E+11,25073225597,38524876522,3671054555,253462733.8,1127168699,70089884.27,57720040.81,1442772470,719840727.8,655504277.6,64336450.26,34853821967,34853821967,20844493132,14009328835,0,0,1.18E+11,66119869129,65243493544,876375584.6,52237500144,51545126274,692373870.9,-11292237.7,1377564
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2017,TTO.2017,1.67E+11,28088981711,23522493851,3790460133,289232261.7,1119318677,79194765.66,56954312.91,1518944926,726815189.4,658774021.5,68041167.97,19732033718,19732033718,7774491573,11957542145,0,0,1.16E+11,64650780116,63793876345,856903771.4,50948840036,50273546512,675293524.7,-411051458.6,1384072
Trinidad and Tobago,TTO,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2018,TTO.2018,1.64E+11,31250654981,20827650577,3749271257,323581642.7,961870793.4,88299671.55,57984084.91,1543628177,773906887.4,704463187,69443700.39,17078379320,17078379320,7279092548,9799286773,0,0,1.13E+11,63540688854,62698498616,842190238.4,49951688318,49289611386,662076931.3,-1596400000,1389858
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,1995,TUN.1995,1.77E+11,69742200035,31539422155,26242941922,241106210.7,2747038008,0,0,269694303.4,22985103400,16993123949,5991979451,5296480233,5189825368,5098530364,91295004.1,0,106654864.9,95918930049,67184140320,53578832115,13605308204,28734789729,22915772494,5819017235,-19796727229,9125398
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,1996,TUN.1996,1.84E+11,71379746350,27105491556,22303031514,240253321.4,2806543692,0,0,293739605.5,18962494896,12569010256,6393484639,4802460042,4692128776,4562578555,129550220.4,0,110331265.9,1.04E+11,73141895562,55538260682,17603634880,31269648669,23743736553,7525912116,-19370823785,9267340
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,1997,TUN.1997,1.93E+11,73445889928,27772528203,23221023381,254888371.8,2810561054,0,0,294734946.2,19860839009,13420842463,6439996546,4551504822,4441916198,4243834327,198081870.6,0,109588624,1.09E+11,76323060239,58475376363,17847683876,32659848769,25022541585,7637307184,-17056149332,9395123
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,1998,TUN.1998,1.95E+11,75782786956,25902284376,22097961017,288021812.4,3070504118,0,0,293340951.9,18446094135,12003367392,6442726742,3804323359,3683246488,3422192884,261053604.7,0,121076870.1,1.12E+11,78561664139,60947150345,17614513795,33638943851,26096669295,7542274556,-19174213473,9509857
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,1999,TUN.1999,2.05E+11,78527180003,26460407226,22515676515,306511621.8,3202574238,0,0,296147489.6,18710443166,12169924624,6540518542,3944730711,3831597038,3490770573,340826464.5,0,113133673,1.18E+11,82592848682,63946608986,18646239696,35392522037,27402272761,7990249276,-17501004597,9613588
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,2000,TUN.2000,2.11E+11,81398990263,29982821269,23946330576,299394997,3349495714,0,0,310329460.3,19987110405,13085190191,6901920214,6036490693,5947829756,5444321079,503508676.9,0,88660937.41,1.21E+11,84815652874,66457612849,18358040025,36389213924,28512900731,7876313193,-21808687334,9708350
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,2001,TUN.2001,2.16E+11,84667451559,29718902636,22155020177,297424886.3,2954325588,0,0,376594618.1,18526675084,11634327378,6892347706,7563882459,7489773587,6821053163,668720423.4,0,74108872.19,1.25E+11,87174945368,69301156914,17873788453,37416599858,29744941589,7671658269,-23191710574,9793903
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,2002,TUN.2002,2.17E+11,87652116565,30054419559,22388187118,294835116,2745377551,0,0,440192638.2,18907781812,11700286333,7207495480,7666232441,7592953146,6828442642,764510504,0,73279295.16,1.25E+11,87405593605,71529905619,15875687986,37548377899,30728375799,6820002100,-26126196964,9871251
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,2003,TUN.2003,2.29E+11,90398517129,32575947169,22298568187,279437850.8,2664244074,0,1545279677,519301177,17290305409,9924952976,7365352433,10277378982,10220730100,9391326973,829403126.2,0,56648882.38,1.33E+11,92720086249,74216966821,18503119428,39893099783,31932076239,7961023544,-26720776668,9945277
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,2004,TUN.2004,2.39E+11,93131117238,33263613961,22010094683,280201334.2,2833705095,0,447636692.6,604690653.3,17843860908,10229819700,7614041208,11253519278,11184029851,10260796364,923233486.8,0,69489426.87,1.4E+11,97739792875,76897106242,20842686633,42088918006,33113595848,8975322158,-26799988978,10022277
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,2005,TUN.2005,2.47E+11,95955512615,34046220699,22935867067,287503980,3070672670,0,462013965.7,678300954.6,18437375497,10729629481,7707746017,11110353632,11000743035,9937835212,1062907823,0,109610597.1,1.41E+11,98627982811,78768660715,19859322096,42524057860,33961589706,8562468154,-24629384682,10106771
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,2006,TUN.2006,2.58E+11,99413381557,38554330261,24589681781,295753043.4,3225055943,0,410937161.9,776014961.5,19881920671,12013260458,7868660213,13964648481,13801738984,12540439580,1261299404,0,162909496.8,1.48E+11,1.03E+11,81997865886,21038996497,44507733408,35419742706,9087990702,-27150950747,10201214
Tunisia,TUN,Lower middle income,Middle East & North Africa,constant year 2018 USD,2007,TUN.2007,2.71E+11,1.03E+11,40571648479,25763285323,297129446.9,3334578310,0,373735207.1,866558301.3,20891284058,12854712143,8036571915,14808363156,14370815320,12942026463,1428788857,0,437547836.3,1.57E+11,1.09E+11,88471533856,20785315507,47284824363,38289232793,8995591570,-29447456197,10304726
